region_id,month,year,dip_conc
BHI-015,1,2001,0.5633333333333334
BHI-012,1,2001,0.565
BHI-014,1,2001,0.575
BHI-006,1,2001,0.68
BHI-006,1,2001,0.64
BHI-029,1,2001,0.22
BHI-029,1,2001,0.16999999999999998
BHI-030,1,2001,0.20500000000000002
BHI-036,1,2001,0.195
BHI-036,1,2001,0.07
BHI-037,1,2001,0.13333333333333333
BHI-037,1,2001,0.14500000000000002
BHI-003,1,2001,0.87
BHI-021,1,2001,0.43
BHI-024,1,2001,0.35333333333333333
BHI-024,1,2001,0.38
BHI-020,1,2001,0.24
BHI-020,1,2001,0.37
BHI-020,1,2001,0.20666666666666667
BHI-026,1,2001,0.2633333333333333
BHI-026,1,2001,0.23
BHI-026,1,2001,0.6366666666666666
BHI-024,1,2001,0.20333333333333334
BHI-024,1,2001,0.25
BHI-020,1,2001,0.26333333333333336
BHI-024,1,2001,0.28
BHI-026,1,2001,0.43333333333333335
BHI-025,1,2001,0.2533333333333333
BHI-025,1,2001,0.2733333333333333
BHI-026,1,2001,0.345
BHI-031,1,2001,0.27
BHI-029,1,2001,0.375
BHI-014,1,2001,0.615
BHI-002,1,2001,0.8166666666666667
BHI-031,1,2001,0.26
BHI-031,1,2001,0.28
BHI-002,1,2001,0.9166666666666667
BHI-002,1,2001,0.82
BHI-006,1,2001,0.58
BHI-001,1,2001,0.8433333333333333
BHI-002,1,2001,0.6533333333333333
BHI-001,1,2001,0.6
BHI-002,1,2001,0.9
BHI-001,1,2001,0.6466666666666667
BHI-003,1,2001,0.82
BHI-036,1,2001,0.775
BHI-002,1,2001,0.565
BHI-002,1,2001,0.42
BHI-002,1,2001,0.61
BHI-006,1,2001,0.725
BHI-002,1,2001,0.755
BHI-041,1,2001,0.045
BHI-041,1,2001,0.05
BHI-003,2,2001,0.6866666666666666
BHI-001,2,2001,0.76
BHI-002,2,2001,0.7533333333333333
BHI-001,2,2001,0.42500000000000004
BHI-001,2,2001,0.6933333333333334
BHI-002,2,2001,0.6133333333333333
BHI-002,2,2001,0.6233333333333333
BHI-001,2,2001,0.7166666666666667
BHI-002,2,2001,0.7866666666666666
BHI-002,2,2001,0.8166666666666667
BHI-002,2,2001,0.7533333333333333
BHI-001,2,2001,0.71
BHI-001,2,2001,0.73
BHI-001,2,2001,0.71
BHI-008,2,2001,0.685
BHI-008,2,2001,0.655
BHI-007,2,2001,0.62
BHI-003,2,2001,0.7333333333333334
BHI-002,2,2001,0.66
BHI-010,2,2001,0.4166666666666667
BHI-010,2,2001,0.65
BHI-010,2,2001,0.665
BHI-010,2,2001,0.375
BHI-010,2,2001,0.605
BHI-010,2,2001,0.6950000000000001
BHI-009,2,2001,0.665
BHI-009,2,2001,0.64
BHI-010,2,2001,0.6833333333333333
BHI-009,2,2001,0.6866666666666666
BHI-012,2,2001,0.6733333333333333
BHI-013,2,2001,0.6
BHI-013,2,2001,0.6133333333333334
BHI-013,2,2001,0.5433333333333333
BHI-013,2,2001,0.565
BHI-012,2,2001,0.55
BHI-015,2,2001,0.605
BHI-015,2,2001,0.73
BHI-015,2,2001,0.71
BHI-015,2,2001,0.665
BHI-014,2,2001,0.645
BHI-037,2,2001,0.195
BHI-037,2,2001,0.23
BHI-016,2,2001,0.76
BHI-016,2,2001,0.775
BHI-016,2,2001,0.865
BHI-016,2,2001,0.76
BHI-016,2,2001,0.76
BHI-016,2,2001,0.73
BHI-013,2,2001,0.855
BHI-013,2,2001,0.82
BHI-013,2,2001,0.585
BHI-013,2,2001,0.545
BHI-013,2,2001,0.54
BHI-013,2,2001,0.54
BHI-011,2,2001,0.535
BHI-008,2,2001,0.68
BHI-007,2,2001,0.77
BHI-003,2,2001,0.7933333333333333
BHI-003,2,2001,0.8166666666666667
BHI-003,2,2001,0.7966666666666666
BHI-014,2,2001,0.63
BHI-002,2,2001,0.74
BHI-001,2,2001,0.73
BHI-010,2,2001,0.71
BHI-010,2,2001,0.6933333333333334
BHI-007,2,2001,0.73
BHI-012,2,2001,0.69
BHI-013,2,2001,0.29000000000000004
BHI-012,2,2001,0.29333333333333333
BHI-017,2,2001,0.62
BHI-021,2,2001,0.58
BHI-001,2,2001,0.6950000000000001
BHI-003,2,2001,0.725
BHI-021,2,2001,0.52
BHI-021,2,2001,0.555
BHI-024,2,2001,0.51
BHI-024,2,2001,0.44
BHI-024,2,2001,0.43
BHI-024,2,2001,0.455
BHI-024,2,2001,0.4
BHI-024,2,2001,0.405
BHI-024,2,2001,0.43
BHI-024,2,2001,0.46
BHI-020,2,2001,0.385
BHI-029,2,2001,0.38
BHI-036,2,2001,0.791
BHI-011,2,2001,0.645
BHI-002,2,2001,0.58
BHI-026,2,2001,0.48
BHI-026,2,2001,0.495
BHI-026,2,2001,0.38
BHI-026,2,2001,0.365
BHI-015,2,2001,0.625
BHI-013,2,2001,0.515
BHI-013,2,2001,0.56
BHI-003,2,2001,0.5066666666666667
BHI-010,2,2001,0.625
BHI-010,2,2001,0.55
BHI-027,2,2001,1.165
BHI-002,2,2001,0.4
BHI-013,2,2001,0.62
BHI-012,2,2001,0.54
BHI-006,2,2001,0.58
BHI-006,2,2001,0.52
BHI-002,2,2001,0.56
BHI-001,2,2001,0.48
BHI-002,2,2001,0.27
BHI-001,2,2001,0.43666666666666665
BHI-027,2,2001,1.0150000000000001
BHI-037,2,2001,0.215
BHI-037,2,2001,0.24
BHI-012,2,2001,0.55
BHI-011,2,2001,0.605
BHI-015,2,2001,0.6866666666666666
BHI-017,2,2001,0.61
BHI-017,2,2001,0.765
BHI-015,2,2001,0.58
BHI-014,2,2001,0.605
BHI-014,2,2001,0.5866666666666667
BHI-002,2,2001,0.58
BHI-021,12,2001,0.54
BHI-026,12,2001,0.38
BHI-026,12,2001,0.345
BHI-026,12,2001,0.5366666666666667
BHI-001,12,2001,0.47333333333333333
BHI-036,12,2001,0.395
BHI-036,12,2001,0.265
BHI-037,12,2001,0.23666666666666666
BHI-038,12,2001,0.155
BHI-038,12,2001,0.135
BHI-038,12,2001,0.225
BHI-041,12,2001,0.035
BHI-041,12,2001,0.045
BHI-006,12,2001,0.48
BHI-001,12,2001,0.405
BHI-037,12,2001,0.155
BHI-038,12,2001,0.19
BHI-038,12,2001,0.185
BHI-038,12,2001,0.26666666666666666
BHI-039,12,2001,0.21
BHI-040,12,2001,0.05666666666666667
BHI-041,12,2001,0.02
BHI-015,12,2001,0.23
BHI-037,12,2001,0.15
BHI-037,12,2001,0.28500000000000003
BHI-041,12,2001,0.04666666666666667
BHI-041,12,2001,0.065
BHI-042,12,2001,0.025
BHI-042,12,2001,0.02
BHI-041,12,2001,0.05
BHI-041,12,2001,0.025
BHI-011,12,2001,0.38666666666666666
BHI-037,12,2001,0.155
BHI-037,12,2001,0.15333333333333335
BHI-037,12,2001,0.125
BHI-037,12,2001,0.255
BHI-037,12,2001,0.2733333333333333
BHI-003,12,2001,0.5166666666666667
BHI-002,12,2001,0.565
BHI-020,12,2001,0.2633333333333333
BHI-029,12,2001,0.30333333333333334
BHI-030,12,2001,0.5166666666666667
BHI-030,12,2001,0.5166666666666667
BHI-032,12,2001,0.8566666666666667
BHI-032,12,2001,0.8566666666666667
BHI-015,12,2001,0.42000000000000004
BHI-021,12,2001,0.38
BHI-024,12,2001,0.23
BHI-024,12,2001,0.22
BHI-027,12,2001,0.6533333333333333
BHI-027,12,2001,0.6533333333333333
BHI-027,12,2001,0.62
BHI-027,12,2001,0.5933333333333333
BHI-027,12,2001,0.5933333333333333
BHI-036,12,2001,0.5273333333333333
BHI-013,12,2001,0.35
BHI-012,12,2001,0.51
BHI-015,12,2001,0.38
BHI-014,12,2001,0.38
BHI-002,12,2001,0.45
BHI-001,12,2001,0.335
BHI-002,12,2001,0.535
BHI-029,12,2001,0.33666666666666667
BHI-006,12,2001,0.45
BHI-006,12,2001,0.55
BHI-002,12,2001,0.48333333333333334
BHI-001,12,2001,0.4033333333333333
BHI-039,12,2001,0.14500000000000002
BHI-040,12,2001,0.060000000000000005
BHI-041,12,2001,0.05
BHI-041,12,2001,0.05
BHI-041,12,2001,0.03
BHI-041,12,2001,0.054
BHI-041,12,2001,0.03
BHI-041,12,2001,0.054
BHI-042,12,2001,0.049
BHI-042,12,2001,0.025
BHI-042,12,2001,0
BHI-042,12,2001,0.048
BHI-041,12,2001,0.03
BHI-041,12,2001,0.054
BHI-041,12,2001,0
BHI-041,12,2001,0.048
BHI-042,12,2001,0.07
BHI-042,12,2001,0.07
BHI-042,12,2001,0.043333333333333335
BHI-042,12,2001,0.059333333333333335
BHI-042,12,2001,0.054
BHI-042,12,2001,0.03
BHI-041,12,2001,0.048
BHI-041,12,2001,0
BHI-041,12,2001,0
BHI-041,12,2001,0.048
BHI-042,12,2001,0
BHI-042,12,2001,0.048
BHI-042,12,2001,0
BHI-042,12,2001,0.024
BHI-041,12,2001,0
BHI-041,12,2001,0.048
BHI-006,12,2001,0.515
BHI-002,12,2001,0.55
BHI-014,12,2001,0.48
BHI-032,12,2001,0.915
BHI-032,12,2001,0.95
BHI-003,12,2001,0.565
BHI-003,1,2002,0.595
BHI-003,1,2002,0.61
BHI-006,1,2002,0.485
BHI-006,1,2002,0.48
BHI-002,1,2002,0.535
BHI-003,1,2002,0.7733333333333333
BHI-002,1,2002,0.42
BHI-001,1,2002,0.485
BHI-001,1,2002,0.51
BHI-001,1,2002,0.47000000000000003
BHI-001,1,2002,0.4633333333333333
BHI-002,1,2002,0.49
BHI-001,1,2002,0.47333333333333333
BHI-002,1,2002,0.525
BHI-002,1,2002,0.52
BHI-001,1,2002,0.51
BHI-001,1,2002,0.44333333333333336
BHI-013,1,2002,0.525
BHI-012,1,2002,0.48
BHI-015,1,2002,0.6066666666666667
BHI-015,1,2002,0.55
BHI-012,1,2002,0.475
BHI-021,1,2002,0.5
BHI-024,1,2002,0.5066666666666667
BHI-024,1,2002,0.41500000000000004
BHI-020,1,2002,0.56
BHI-032,1,2002,1.1466666666666667
BHI-032,1,2002,1.13
BHI-026,1,2002,0.67
BHI-026,1,2002,0.6866666666666666
BHI-026,1,2002,0.645
BHI-029,1,2002,0.625
BHI-034,1,2002,1.1333333333333333
BHI-033,1,2002,1.0866666666666667
BHI-041,1,2002,0.035
BHI-041,1,2002,0.04
BHI-014,1,2002,0.62
BHI-032,1,2002,1.005
BHI-032,1,2002,0.8666666666666667
BHI-032,1,2002,1.0833333333333335
BHI-034,1,2002,1.1549999999999998
BHI-032,1,2002,1.12
BHI-037,1,2002,0.295
BHI-037,1,2002,0.28
BHI-003,1,2002,0.66
BHI-003,1,2002,0.74
BHI-006,1,2002,0.565
BHI-002,1,2002,0.52
BHI-002,1,2002,0.5933333333333334
BHI-002,1,2002,0.605
BHI-030,1,2002,0.6866666666666666
BHI-036,1,2002,0.5066666666666667
BHI-036,1,2002,0.49
BHI-038,1,2002,0.17333333333333334
BHI-038,1,2002,0.19
BHI-027,1,2002,0.9
BHI-036,1,2002,0.694
BHI-038,1,2002,0.24000000000000002
BHI-038,1,2002,0.17333333333333334
BHI-037,1,2002,0.15000000000000002
BHI-014,1,2002,0.55
BHI-006,1,2002,0.55
BHI-002,1,2002,0.46499999999999997
BHI-037,1,2002,0.23333333333333334
BHI-038,1,2002,0.2
BHI-037,1,2002,0.26
BHI-037,1,2002,0.2
BHI-038,1,2002,0.15
BHI-037,1,2002,0.13
BHI-037,1,2002,0.15500000000000003
BHI-038,1,2002,0.235
BHI-003,1,2002,0.645
BHI-030,1,2002,0.57
BHI-036,1,2002,0.17666666666666667
BHI-036,1,2002,0.1
BHI-020,1,2002,0.36
BHI-029,1,2002,0.5033333333333333
BHI-029,1,2002,0.4
BHI-031,1,2002,0.37666666666666665
BHI-024,1,2002,0.41
BHI-024,1,2002,0.37666666666666665
BHI-020,1,2002,0.3833333333333333
BHI-020,1,2002,0.42666666666666664
BHI-021,1,2002,0.385
BHI-017,1,2002,0.445
BHI-021,1,2002,0.395
BHI-021,1,2002,0.415
BHI-010,1,2002,0.6366666666666667
BHI-010,1,2002,0.64
BHI-010,1,2002,0.61
BHI-010,1,2002,0.66
BHI-013,1,2002,0.43
BHI-013,1,2002,0.24
BHI-002,1,2002,0.53
BHI-002,1,2002,0.51
BHI-002,1,2002,0.51
BHI-010,1,2002,0.64
BHI-010,1,2002,0.635
BHI-009,1,2002,0.67
BHI-009,1,2002,0.65
BHI-010,1,2002,0.6533333333333333
BHI-008,1,2002,0.66
BHI-008,1,2002,0.7633333333333333
BHI-007,1,2002,0.6333333333333333
BHI-006,1,2002,0.58
BHI-001,1,2002,0.5233333333333333
BHI-001,1,2002,0.5333333333333333
BHI-009,1,2002,0.49
BHI-013,1,2002,0.54
BHI-013,1,2002,0.62
BHI-013,1,2002,0.495
BHI-013,1,2002,0.455
BHI-011,1,2002,0.555
BHI-013,2,2002,0.49
BHI-013,2,2002,0.5166666666666667
BHI-013,2,2002,0.535
BHI-012,2,2002,0.55
BHI-015,2,2002,0.545
BHI-015,2,2002,0.545
BHI-015,2,2002,0.54
BHI-014,2,2002,0.555
BHI-012,2,2002,0.365
BHI-012,2,2002,0.37
BHI-011,2,2002,0.4033333333333333
BHI-015,2,2002,0.62
BHI-015,2,2002,0.38
BHI-014,2,2002,0.405
BHI-002,2,2002,0.3433333333333333
BHI-016,2,2002,0.6333333333333333
BHI-016,2,2002,0.625
BHI-016,2,2002,0.6
BHI-016,2,2002,0.515
BHI-016,2,2002,0.695
BHI-016,2,2002,0.5633333333333334
BHI-013,2,2002,0.485
BHI-013,2,2002,0.5033333333333333
BHI-013,2,2002,0.47
BHI-015,2,2002,0.375
BHI-017,2,2002,0.45
BHI-020,2,2002,0.5466666666666666
BHI-020,2,2002,0.59
BHI-026,2,2002,0.51
BHI-026,2,2002,0.515
BHI-026,2,2002,0.5266666666666667
BHI-001,2,2002,0.58
BHI-002,2,2002,0.54
BHI-001,2,2002,0.475
BHI-001,2,2002,0.55
BHI-026,2,2002,0.5166666666666667
BHI-024,2,2002,0.355
BHI-017,2,2002,0.615
BHI-003,2,2002,0.87
BHI-003,2,2002,0.77
BHI-002,2,2002,0.48
BHI-002,2,2002,0.51
BHI-001,2,2002,0.54
BHI-002,2,2002,0.5566666666666666
BHI-002,2,2002,0.6233333333333333
BHI-002,2,2002,0.605
BHI-001,2,2002,0.625
BHI-026,2,2002,0.45999999999999996
BHI-026,2,2002,0.45666666666666667
BHI-021,2,2002,0.58
BHI-021,2,2002,0.69
BHI-021,2,2002,0.72
BHI-002,2,2002,0.58
BHI-024,2,2002,0.67
BHI-024,2,2002,0.63
BHI-024,2,2002,0.63
BHI-003,2,2002,0.9266666666666666
BHI-024,2,2002,0.605
BHI-024,2,2002,0.6
BHI-024,2,2002,0.65
BHI-024,2,2002,0.56
BHI-020,2,2002,0.59
BHI-029,2,2002,0.69
BHI-026,2,2002,0.675
BHI-026,2,2002,0.71
BHI-026,2,2002,0.45
BHI-015,2,2002,0.5933333333333333
BHI-013,2,2002,0.525
BHI-013,2,2002,0.48
BHI-010,2,2002,0.5800000000000001
BHI-010,2,2002,0.5433333333333333
BHI-008,2,2002,0.74
BHI-007,2,2002,0.7166666666666667
BHI-003,2,2002,0.67
BHI-003,2,2002,0.63
BHI-003,2,2002,0.62
BHI-002,2,2002,0.5166666666666667
BHI-037,2,2002,0.31
BHI-037,2,2002,0.295
BHI-010,2,2002,0.685
BHI-010,2,2002,0.68
BHI-007,2,2002,0.7733333333333333
BHI-012,2,2002,0.5433333333333333
BHI-013,2,2002,0.37
BHI-011,2,2002,0.5
BHI-012,2,2002,0.5
BHI-003,2,2002,0.6950000000000001
BHI-003,2,2002,0.74
BHI-006,2,2002,0.595
BHI-014,2,2002,0.5449999999999999
BHI-002,2,2002,0.52
BHI-012,2,2002,0.42666666666666664
BHI-002,2,2002,0.52
BHI-001,2,2002,0.43666666666666665
BHI-001,2,2002,0.44
BHI-013,2,2002,0.44
BHI-012,2,2002,0.49666666666666665
BHI-011,2,2002,0.5466666666666667
BHI-015,2,2002,0.605
BHI-017,2,2002,0.62
BHI-015,2,2002,0.66
BHI-014,2,2002,0.575
BHI-014,2,2002,0.72
BHI-021,2,2002,0.62
BHI-026,2,2002,0.7066666666666667
BHI-027,2,2002,1
BHI-027,2,2002,1.045
BHI-026,2,2002,0.6833333333333333
BHI-003,2,2002,0.7450000000000001
BHI-002,2,2002,0.32
BHI-002,2,2002,0.30333333333333334
BHI-036,2,2002,0.597
BHI-006,2,2002,0.48
BHI-002,2,2002,0.565
BHI-026,12,2002,0.425
BHI-026,12,2002,0.405
BHI-026,12,2002,0.425
BHI-006,12,2002,0.5800000000000001
BHI-036,12,2002,0.42333333333333334
BHI-035,12,2002,0.22
BHI-037,12,2002,0.215
BHI-038,12,2002,0.16
BHI-038,12,2002,0.175
BHI-038,12,2002,0.24
BHI-041,12,2002,0.02
BHI-041,12,2002,0.015
BHI-011,12,2002,0.535
BHI-002,12,2002,0.7433333333333334
BHI-037,12,2002,0.23
BHI-038,12,2002,0.23
BHI-038,12,2002,0.215
BHI-038,12,2002,0.275
BHI-039,12,2002,0.28
BHI-040,12,2002,0.055
BHI-041,12,2002,0.055
BHI-003,12,2002,0
BHI-003,12,2002,0
BHI-002,12,2002,0.9
BHI-027,12,2002,0.605
BHI-037,12,2002,0.21
BHI-037,12,2002,0.185
BHI-041,12,2002,0.05
BHI-041,12,2002,0.065
BHI-042,12,2002,0.055
BHI-041,12,2002,0.05
BHI-041,12,2002,0.05
BHI-037,12,2002,0.22
BHI-037,12,2002,0.21
BHI-037,12,2002,0.195
BHI-037,12,2002,0.20500000000000002
BHI-037,12,2002,0.265
BHI-024,12,2002,0.49
BHI-024,12,2002,0.54
BHI-020,12,2002,0.445
BHI-029,12,2002,0.4533333333333333
BHI-032,12,2002,0.735
BHI-013,12,2002,0.5366666666666667
BHI-012,12,2002,0.53
BHI-015,12,2002,0.545
BHI-015,12,2002,0.5
BHI-014,12,2002,0.545
BHI-021,12,2002,0.515
BHI-002,12,2002,0.8049999999999999
BHI-002,12,2002,0.48
BHI-032,12,2002,0.6533333333333333
BHI-032,12,2002,0.6533333333333333
BHI-032,12,2002,0.58
BHI-032,12,2002,0.58
BHI-032,12,2002,0.625
BHI-032,12,2002,0.625
BHI-032,12,2002,0.735
BHI-032,12,2002,0.735
BHI-032,12,2002,0.7833333333333333
BHI-036,12,2002,0.7424999999999999
BHI-014,12,2002,0.565
BHI-006,12,2002,0.675
BHI-001,12,2002,0.6666666666666666
BHI-001,12,2002,0.43333333333333335
BHI-001,12,2002,0.44666666666666666
BHI-038,12,2002,0.11499999999999999
BHI-038,12,2002,0.11499999999999999
BHI-038,12,2002,0.15
BHI-038,12,2002,0.15
BHI-038,12,2002,0.11499999999999999
BHI-038,12,2002,0.11499999999999999
BHI-003,12,2002,0
BHI-039,12,2002,0.10500000000000001
BHI-039,12,2002,0.10500000000000001
BHI-040,12,2002,0.06666666666666667
BHI-041,12,2002,0.024
BHI-042,12,2002,0.048
BHI-042,12,2002,0
BHI-042,12,2002,0.048
BHI-042,12,2002,0
BHI-041,12,2002,0
BHI-041,12,2002,0.048
BHI-041,12,2002,0
BHI-041,12,2002,0.024
BHI-041,12,2002,0
BHI-041,12,2002,0.048
BHI-041,12,2002,0.025
BHI-041,12,2002,0.049
BHI-041,12,2002,0.048
BHI-041,12,2002,0
BHI-042,12,2002,0
BHI-042,12,2002,0.048
BHI-042,12,2002,0.049
BHI-042,12,2002,0.025
BHI-042,12,2002,0.048
BHI-042,12,2002,0
BHI-042,12,2002,0.056666666666666664
BHI-041,12,2002,0
BHI-041,12,2002,0.048
BHI-006,12,2002,0.5800000000000001
BHI-002,12,2002,0.535
BHI-003,12,2002,0
BHI-003,12,2002,0
BHI-002,12,2002,0.35
BHI-034,1,2003,0.62
BHI-032,1,2003,0.825
BHI-032,1,2003,0.5266666666666667
BHI-032,1,2003,0.47333333333333333
BHI-032,1,2003,0.52
BHI-036,1,2003,0.21
BHI-036,1,2003,0.125
BHI-037,1,2003,0.11
BHI-037,1,2003,0.125
BHI-038,1,2003,0.14666666666666667
BHI-038,1,2003,0.14333333333333334
BHI-038,1,2003,0.12666666666666668
BHI-038,1,2003,0.195
BHI-038,1,2003,0.12333333333333334
BHI-038,1,2003,0.10666666666666667
BHI-037,1,2003,0.11666666666666667
BHI-037,1,2003,0.1
BHI-038,1,2003,0.11499999999999999
BHI-038,1,2003,0.12
BHI-037,1,2003,0.12333333333333334
BHI-038,1,2003,0.16499999999999998
BHI-037,1,2003,0.14666666666666667
BHI-037,1,2003,0.135
BHI-026,1,2003,0.37
BHI-038,1,2003,0.12
BHI-038,1,2003,0.13666666666666666
BHI-026,1,2003,0.35
BHI-026,1,2003,0.38333333333333336
BHI-026,1,2003,0.29333333333333333
BHI-026,1,2003,0.315
BHI-037,1,2003,0.225
BHI-012,1,2003,0.61
BHI-006,1,2003,0.55
BHI-014,1,2003,0.565
BHI-002,1,2003,0.5900000000000001
BHI-001,1,2003,0.5266666666666667
BHI-002,1,2003,0.59
BHI-024,1,2003,0.36333333333333334
BHI-002,1,2003,0.6566666666666667
BHI-002,1,2003,0.5466666666666666
BHI-002,1,2003,0.53
BHI-024,1,2003,0.435
BHI-013,1,2003,0.595
BHI-012,1,2003,0.64
BHI-015,1,2003,0.54
BHI-015,1,2003,0.555
BHI-006,1,2003,0.61
BHI-006,1,2003,0.55
BHI-002,1,2003,0.55
BHI-020,1,2003,0.3933333333333333
BHI-029,1,2003,0.43333333333333335
BHI-029,1,2003,0.365
BHI-031,1,2003,0.45666666666666667
BHI-031,1,2003,0.3466666666666667
BHI-021,1,2003,0.63
BHI-024,1,2003,0.675
BHI-024,1,2003,0.625
BHI-020,1,2003,0.6
BHI-031,1,2003,0.4266666666666667
BHI-030,1,2003,0.45999999999999996
BHI-037,1,2003,0.23
BHI-026,1,2003,0.51
BHI-026,1,2003,0.5
BHI-026,1,2003,0.51
BHI-013,1,2003,0.595
BHI-012,1,2003,0.595
BHI-014,1,2003,0.55
BHI-001,1,2003,0.535
BHI-001,1,2003,0.6799999999999999
BHI-001,1,2003,0.5133333333333333
BHI-002,1,2003,0.525
BHI-001,1,2003,0.545
BHI-001,1,2003,0.615
BHI-001,1,2003,0.5633333333333334
BHI-036,1,2003,0.581
BHI-006,1,2003,0.61
BHI-006,1,2003,0.55
BHI-002,1,2003,0.9466666666666667
BHI-011,1,2003,0.55
BHI-002,1,2003,0.55
BHI-027,1,2003,0.8
BHI-006,1,2003,0.19
BHI-006,2,2003,0.61
BHI-011,2,2003,0.61
BHI-002,2,2003,0.5766666666666667
BHI-002,2,2003,0.515
BHI-002,2,2003,0.755
BHI-002,2,2003,0.5933333333333334
BHI-001,2,2003,0.53
BHI-001,2,2003,0.5700000000000001
BHI-009,2,2003,0.6
BHI-008,2,2003,0.585
BHI-008,2,2003,0.53
BHI-007,2,2003,0.635
BHI-010,2,2003,0.5766666666666667
BHI-010,2,2003,0.5666666666666667
BHI-010,2,2003,0.64
BHI-010,2,2003,0.5900000000000001
BHI-010,2,2003,0.63
BHI-010,2,2003,0.615
BHI-010,2,2003,0.6200000000000001
BHI-009,2,2003,0.575
BHI-010,2,2003,0.6100000000000001
BHI-009,2,2003,0.6
BHI-013,2,2003,0.56
BHI-013,2,2003,0.545
BHI-013,2,2003,0.515
BHI-013,2,2003,0.555
BHI-013,2,2003,0.545
BHI-013,2,2003,0.56
BHI-013,2,2003,0.54
BHI-013,2,2003,0.55
BHI-012,2,2003,0.545
BHI-011,2,2003,0.535
BHI-011,2,2003,0.545
BHI-001,2,2003,0.6633333333333333
BHI-002,2,2003,0.51
BHI-001,2,2003,0.62
BHI-002,2,2003,0.58
BHI-015,2,2003,0.565
BHI-015,2,2003,0.555
BHI-017,2,2003,0.565
BHI-015,2,2003,0.53
BHI-015,2,2003,0.53
BHI-014,2,2003,0.56
BHI-002,2,2003,0.5333333333333333
BHI-002,2,2003,0.8200000000000001
BHI-001,2,2003,0.5666666666666667
BHI-002,2,2003,0.8733333333333333
BHI-001,2,2003,0.49666666666666665
BHI-002,2,2003,0.5866666666666667
BHI-002,2,2003,0.5066666666666667
BHI-002,2,2003,0.52
BHI-001,2,2003,0.525
BHI-001,2,2003,0.5
BHI-037,2,2003,0.255
BHI-037,2,2003,0.28
BHI-021,2,2003,0.62
BHI-021,2,2003,0.565
BHI-021,2,2003,0.6
BHI-024,2,2003,0.63
BHI-001,2,2003,0.5933333333333334
BHI-024,2,2003,0.645
BHI-001,2,2003,0.5833333333333334
BHI-024,2,2003,0.635
BHI-006,2,2003,0.5800000000000001
BHI-006,2,2003,0.52
BHI-024,2,2003,0.625
BHI-024,2,2003,0.625
BHI-020,2,2003,0.6
BHI-029,2,2003,0.58
BHI-026,2,2003,0.56
BHI-026,2,2003,0.555
BHI-026,2,2003,0.545
BHI-026,2,2003,0.64
BHI-015,2,2003,0.55
BHI-017,2,2003,0.555
BHI-021,2,2003,0.61
BHI-021,2,2003,0.575
BHI-008,2,2003,0.29000000000000004
BHI-007,2,2003,0.5349999999999999
BHI-003,2,2003,0.505
BHI-012,2,2003,0.555
BHI-003,2,2003,0.53
BHI-003,2,2003,0.54
BHI-002,2,2003,0.515
BHI-036,2,2003,0.6295
BHI-036,2,2003,0.38749999999999996
BHI-016,2,2003,0.77
BHI-016,2,2003,0.82
BHI-016,2,2003,0.78
BHI-016,2,2003,0.74
BHI-016,2,2003,0.815
BHI-016,2,2003,0.72
BHI-010,2,2003,0.515
BHI-013,2,2003,0.745
BHI-013,2,2003,0.75
BHI-010,2,2003,0.6
BHI-007,2,2003,0.5066666666666667
BHI-013,2,2003,0.535
BHI-012,2,2003,0.54
BHI-013,2,2003,0.52
BHI-012,2,2003,0.54
BHI-012,2,2003,0.51
BHI-012,2,2003,0.55
BHI-002,2,2003,0.48333333333333334
BHI-001,2,2003,0.5066666666666667
BHI-001,2,2003,0.51
BHI-010,2,2003,0.49
BHI-010,2,2003,0.5266666666666667
BHI-013,2,2003,0.325
BHI-013,2,2003,0.44499999999999995
BHI-018,2,2003,0.635
BHI-012,2,2003,0.5066666666666667
BHI-011,2,2003,0.55
BHI-015,2,2003,0.565
BHI-017,2,2003,0.6
BHI-017,2,2003,0.565
BHI-015,2,2003,0.565
BHI-006,2,2003,0.6000000000000001
BHI-006,2,2003,0.58
BHI-021,2,2003,0.635
BHI-021,2,2003,0.58
BHI-024,2,2003,0.65
BHI-024,2,2003,0.665
BHI-024,2,2003,0.67
BHI-024,2,2003,0.66
BHI-020,2,2003,0.65
BHI-024,2,2003,0.655
BHI-041,2,2003,0.02
BHI-041,2,2003,0.03
BHI-020,2,2003,0.645
BHI-026,2,2003,0.675
BHI-029,2,2003,0.645
BHI-026,2,2003,0.66
BHI-029,2,2003,0.68
BHI-031,2,2003,0.705
BHI-014,2,2003,0.56
BHI-014,2,2003,0.55
BHI-026,2,2003,0.62
BHI-026,2,2003,0.605
BHI-026,2,2003,0.605
BHI-014,2,2003,0.55
BHI-001,2,2003,0.21000000000000002
BHI-002,2,2003,0.32
BHI-002,2,2003,0.03
BHI-006,2,2003,0.43500000000000005
BHI-026,12,2003,0.335
BHI-026,12,2003,0.35333333333333333
BHI-026,12,2003,0.36
BHI-006,12,2003,0.275
BHI-027,12,2003,0.315
BHI-036,12,2003,0.33
BHI-035,12,2003,0.20500000000000002
BHI-037,12,2003,0.13666666666666666
BHI-038,12,2003,0.13
BHI-038,12,2003,0.14500000000000002
BHI-038,12,2003,0.23
BHI-041,12,2003,0.035
BHI-041,12,2003,0.045
BHI-002,12,2003,0.23
BHI-037,12,2003,0.10500000000000001
BHI-038,12,2003,0.135
BHI-037,12,2003,0.08
BHI-038,12,2003,0.14
BHI-037,12,2003,0.155
BHI-038,12,2003,0.28
